source_group_id,cell,question,r_o,r_s,c_o,c_s,shared_q,shared_r_o,shared_r_s,norm_ro_ne_rs,render_ro_ne_rs
6b53d4ec1e212367f77f1a49bcf1a1b5af9bcd171212ac29184af958349cd26a,OO-OS-SO-SS,Who was the composer of Hero?,Mani Sharma,Jim Vallance,The answer is Mani Sharma.,The answer is Jim Vallance.,True,True,True,True,True
6b5cdf2816a3ff15e89f0fa826ccac49854d7d22631d8fdf0d0577f30de4d1c7,OO-OS-SO-SS,Who is the author of Country?,Nick Tosches,Samuel Robert Lichter,The answer is Nick Tosches.,The answer is Samuel Robert Lichter.,True,True,True,True,True
6b5d87ad894f6365d7fc7df5985726449e6cbfcfb3b8b132bb82d584e52fde2b,OO-OS-SO-SS,Who was the screenwriter for Exposé?,Adam Horowitz,Gene Stupnitsky,The answer is Adam Horowitz.,The answer is Gene Stupnitsky.,True,True,True,True,True
6b77b379ec3ba7847a5e029df979aa1ea093ec0a9efe499f62e9a2b3bf535044,OO-OS-SO-SS,Who was the director of Girlfriend?,Karan Razdan,Amber Benson,The answer is Karan Razdan.,The answer is Amber Benson.,True,True,True,True,True
6b853f4793ac2810bc1e6983f71955d97a2bcd4e19c3dbb72d34d410bc48a040,OO-OS-SO-SS,In what city was Oleg Govorun born?,Bratsk,Vannes,The answer is Bratsk.,The answer is Vannes.,True,True,True,True,True
6ba501abc423b231d8f58a5f417184ad1d020155f89a515ab85a8dd7b4576d00,OO-OS-SO-SS,What genre is Let It Be?,documentary film,short story,The answer is documentary film.,The answer is short story.,True,True,True,True,True
6bb0487cc985b65f2cca209a31225d70fddc991b77c76d0e5925a9d94567fd87,OO-OS-SO-SS,Who is the author of Quotations from Chairman Mao Tse-tung?,Mao Zedong,Pamela Dean,The answer is Mao Zedong.,The answer is Pamela Dean.,True,True,True,True,True
6bd33ad65a7ed45482e32a3425fd1870ff2f50ad436fe62b68559553df235a96,OO-OS-SO-SS,Who was the screenwriter for She?,Marti Noxon,John Frink,The answer is Marti Noxon.,The answer is John Frink.,True,True,True,True,True
6be89a52a67040b6772d717e74acc426412c19d04b8b1c8ebfb28545a3a82a16,OO-OS-SO-SS,Who was the producer of Seed?,Uwe Boll,Bruce Willis,The answer is Uwe Boll.,The answer is Bruce Willis.,True,True,True,True,True
6beb86e9e4b35d6ca7cb022fdaa2cfe2315c96f8906a32c6e23f2d5b966ad4d5,OO-OS-SO-SS,Who was the composer of Love Letters in the Sand?,John Frederick Coots,Bernardo Sassetti,The answer is John Frederick Coots.,The answer is Bernardo Sassetti.,True,True,True,True,True
6bf25291d02da950667785e1cc89024e65338114d6454d1ddd26c4c861ea4264,OO-OS-SO-SS,Who was the screenwriter for Opening Night?,Bathsheba Doran,Rik Mayall,The answer is Bathsheba Doran.,The answer is Rik Mayall.,True,True,True,True,True
6bf5f43aa190c754f9a3dd228c4e579b8d2089e041fca76a1aa81127efd6dd86,OO-OS-SO-SS,Who was the composer of Chasing?,Gemma Hayes,Barbra Streisand,The answer is Gemma Hayes.,The answer is Barbra Streisand.,True,True,True,True,True
6c26b01e1c240d9faaa2ab7fc73b6b12e945d0e565656f5ae78e98814ee26d6e,OO-OS-SO-SS,In what country is Scheidt?,Germany,United States of America,The answer is Germany.,The answer is United States of America.,True,True,True,True,True
6c362cdee56d18f88105f322d02cad0c479e70f208c12a008607250af8fe1d7b,OO-OS-SO-SS,Who was the producer of Those Were the Days?,Natalis Chan,Gregg Hale,The answer is Natalis Chan.,The answer is Gregg Hale.,True,True,True,True,True
6c47663bd0caa3c9578ff729ee71e652aaad7b51a6286b234931ff9eef83ecde,OO-OS-SO-SS,Who was the producer of The Rescue?,Samuel Goldwyn,Andrew Loog Oldham,The answer is Samuel Goldwyn.,The answer is Andrew Loog Oldham.,True,True,True,True,True
6c5b8a861e28e500e1af631b062a6fa2dd886527e7b2d0030eb7fb94101b8bb2,OO-OS-SO-SS,Who was the screenwriter for I Love You?,Marco Ferreri,Peter Lilienthal,The answer is Marco Ferreri.,The answer is Peter Lilienthal.,True,True,True,True,True
6c5e4029246ac0d0afea62b0561c23fb371d845f20b8a8e67c730e36b3440953,OO-OS-SO-SS,Who was the screenwriter for Bad Santa?,Glenn Ficarra,Rik Mayall,The answer is Glenn Ficarra.,The answer is Rik Mayall.,True,True,True,True,True
6c70883963a05ca71f718e478792c37d6a8cec4831ecd0ea0ebf920f6b8e8584,OO-OS-SO-SS,Who was the producer of Air Force?,Howard Hawks,Brandon Routh,The answer is Howard Hawks.,The answer is Brandon Routh.,True,True,True,True,True
6c71b0e6414a96d753d86e122896060d7a85c5b14ce6e1b5c2feb65963aa7dc1,OO-OS-SO-SS,What is Eleanor Davis's occupation?,cartoonist,actor,The answer is cartoonist.,The answer is actor.,True,True,True,True,True
6c97f539937e250a6cbaf42bcce16f140cd546063ea3154606aeed262913ae6b,OO-OS-SO-SS,Who was the director of All About the Benjamins?,Kevin Bray,Montgomery Tully,The answer is Kevin Bray.,The answer is Montgomery Tully.,True,True,True,True,True
6c99514f42a7621de2db4af27ce475b868fb7d0133ae47004131dfbb47c82783,OO-OS-SO-SS,In what country is IDEA?,Slovakia,France,The answer is Slovakia.,The answer is France.,True,True,True,True,True
6c9fbffb68a0e0f4e32e2700eccf83a7e084d7dd3912b56d2a40551e38ff1c63,OO-OS-SO-SS,Who is the author of Still Time?,Sally Mann,Pam Gems,The answer is Sally Mann.,The answer is Pam Gems.,True,True,True,True,True
6cb134452eff1f3e2a2bc1e15b16fde2e7bdba2299bb3dce4eb5f63e8f738664,OO-OS-SO-SS,In what country is El Mourouj?,Tunisia,Thailand,The answer is Tunisia.,The answer is Thailand.,True,True,True,True,True
6cc7daf81c6ea54c024551ed46f8995e25bd43807ab5753ce2f3f81b7b15991d,OO-OS-SO-SS,Who is the author of The World Before?,Karen Traviss,Michael Marshall Smith,The answer is Karen Traviss.,The answer is Michael Marshall Smith.,True,True,True,True,True
6cc92d6efe8e9afa2f26c76532797549b54973b442225cd2c898ec18c8b65358,OO-OS-SO-SS,In what country is Cambridge?,United Kingdom,Slovakia,The answer is United Kingdom.,The answer is Slovakia.,True,True,True,True,True
6cd0e08ca55aa418bc7dd27503de0f8be67217c1f4970645b03f5dd7b22c51b8,OO-OS-SO-SS,Who was the director of Super?,Puri Jagannadh,Zhang Yibai,The answer is Puri Jagannadh.,The answer is Zhang Yibai.,True,True,True,True,True
6d0995cfc803bc0686c758be05838bbf8ac5f211b124dab905c80faa0e63e1ca,OO-OS-SO-SS,Who was the screenwriter for The Future?,Miranda July,Oliver Stone,The answer is Miranda July.,The answer is Oliver Stone.,True,True,True,True,True
6d188f9127ff4a22df4847522ebfecde6910f7a72956ee2e55f3ef00645bf63b,OO-OS-SO-SS,What genre is Death and All His Friends?,alternative rock,crime film,The answer is alternative rock.,The answer is crime film.,True,True,True,True,True
6d460bed614ac5c034ff211b134d711f690fd44075ba16de9d90d4be8fd437df,OO-OS-SO-SS,What genre is It Takes Two?,romantic comedy,action film,The answer is romantic comedy.,The answer is action film.,True,True,True,True,True
6d6afb4e0efc9cc4bfaddbad1a82e3cb72f698ce6a2198b901e7fe1901ac58a1,OO-OS-SO-SS,Who was the producer of Into the Wild?,Sean Penn,Karan Johar,The answer is Sean Penn.,The answer is Karan Johar.,True,True,True,True,True
6d732ac6e544d6145803e14c002a749f410679148db7b393f3aea034fa3a7c49,OO-OS-SO-SS,Who was the director of The River?,Frank Borzage,Ken Annakin,The answer is Frank Borzage.,The answer is Ken Annakin.,True,True,True,True,True
6d7be0b7a6b7fc8faa0c80820307143c3a7856244cca91b1cb205a8fd7fc9a31,OO-OS-SO-SS,Who was the producer of The Net?,Irwin Winkler,Art Linson,The answer is Irwin Winkler.,The answer is Art Linson.,True,True,True,True,True
6d7e136defaf46dba96fe7d78dea1b7cb07f4ff6c0207c1d77dc18fea04924cf,OO-OS-SO-SS,What is Rome the capital of?,Lazio,Province of Florence,The answer is Lazio.,The answer is Province of Florence.,True,True,True,True,True
6d882dad9cb87cf7e91b4a201c1cd491cc734467611388d5e84ff3190a8de7b6,OO-OS-SO-SS,Who is the author of Lost?,Gregory Maguire,Stephen King,The answer is Gregory Maguire.,The answer is Stephen King.,True,True,True,True,True
6dc0484cc02a6229a6d3d09a530f02a3e9e7da8e8bacb90b86a43b69d5469b62,OO-OS-SO-SS,In what country is list of Buddhist temples in Busan?,South Korea,Sweden,The answer is South Korea.,The answer is Sweden.,True,True,True,True,True
6dfd79ad48a5f455d940cd86935c86edfa765d320fb437bf6666c4157d72cd91,OO-OS-SO-SS,What genre is Children Without?,documentary film,adventure film,The answer is documentary film.,The answer is adventure film.,True,True,True,True,True
6e0a98daf056a52b7f0ab3b7f991b87c5e911cbf96b4b8ccdd17e106cf4d0ab0,OO-OS-SO-SS,What sport does Izwan Mahbud play?,association football,ice hockey,The answer is association football.,The answer is ice hockey.,True,True,True,True,True
6e0f576bd645cd88b529d75eac3caa4f58d932ee848dfa784e9854089a124c44,OO-OS-SO-SS,What is the capital of Niue?,Alofi,Canberra,The answer is Alofi.,The answer is Canberra.,True,True,True,True,True
6e10196775b6b8e923e9b77654485b07ba1d1e29ae0b6c4a0e3b144ec0e59a55,OO-OS-SO-SS,In what country is Flat?,United States of America,France,The answer is United States of America.,The answer is France.,True,True,True,True,True
6e27b5c1637b7d5f7c07a3b207da849cd1a7acad0f8b53205e87dc31d010a290,OO-OS-SO-SS,Who was the screenwriter for Meantime?,Mike Leigh,Lon Chaney,The answer is Mike Leigh.,The answer is Lon Chaney.,True,True,True,True,True
6e2a826f60944b828fbc8149f78efdc4f0a162494f97e308c34394bc04aaca67,OO-OS-SO-SS,Who is the father of Asia?,Oceanus,Temmu,The answer is Oceanus.,The answer is Temmu.,True,True,True,True,True
6e2d2a98cf4667b585e2cc25b6210e9b13a5806208ada9c646c16aa5b9a6a934,OO-OS-SO-SS,Who was the composer of Witness?,Maurice Jarre,Sergei Rachmaninoff,The answer is Maurice Jarre.,The answer is Sergei Rachmaninoff.,True,True,True,True,True
6e2da5bcde639b7bb70b152a6e5ba148a916611f30b303099b19deb7f1f4384c,OO-OS-SO-SS,Who was the screenwriter for Pitaah?,Mahesh Manjrekar,Ashley Chin,The answer is Mahesh Manjrekar.,The answer is Ashley Chin.,True,True,True,True,True
6e3cf5ebb52120df7596d7c0df0aa732f103f9a7c3788123e289cd8e81c977ce,OO-OS-SO-SS,Who was the screenwriter for The Beginning?,Chris Carter,Tinto Brass,The answer is Chris Carter.,The answer is Tinto Brass.,True,True,True,True,True
6e4c60ee9195e69a32ec203ccf7f7f9b3fba575fcb5278a45d21874ce4cedb89,OO-OS-SO-SS,Who was the director of Forgive?,Marcos Siega,Francesca Archibugi,The answer is Marcos Siega.,The answer is Francesca Archibugi.,True,True,True,True,True
6e512301f34cc5a2e07399800664d6628f8c2a3e7dd7c6518e6349acb0ef33ee,OO-OS-SO-SS,Who was the composer of Roar?,Max Martin,Sandy Nelson,The answer is Max Martin.,The answer is Sandy Nelson.,True,True,True,True,True
6e8795ba9c756502591f92e375d96bd6ba1ff3aa1d280288faed227a4b93429e,OO-OS-SO-SS,Who is the author of Linguistics Wars?,Noam Chomsky,Philip Roth,The answer is Noam Chomsky.,The answer is Philip Roth.,True,True,True,True,True
6ed93ddb6d2c5d7f3d2d8d76b50f7cad60d98e2bc0518520f2df51bea3baa4ba,OO-OS-SO-SS,What genre is Break Free?,comedy-drama,documentary film,The answer is comedy-drama.,The answer is documentary film.,True,True,True,True,True
6ee5dca26ef5aafe00703c2801356e69bf97f018a8ceeb4ce13aa64b0eb97b1f,OO-OS-SO-SS,Who was the director of A?,Jan Lenica,Joe Berlinger,The answer is Jan Lenica.,The answer is Joe Berlinger.,True,True,True,True,True
6ef65c3f644a02c382213519e0bc8d66cab8cfe7a75840b26699bc4132bec3d1,OO-OS-SO-SS,What genre is Cube?,first-person shooter,comedy-drama,The answer is first-person shooter.,The answer is comedy-drama.,True,True,True,True,True
6eff00001bea485ecc097d6b20f76420eebe269e10f1748fc0b4d56b22e1b37d,OO-OS-SO-SS,In what country is Rubim do Norte River?,Brazil,Uzbekistan,The answer is Brazil.,The answer is Uzbekistan.,True,True,True,True,True
6f077a78d918e81714bc2cc536cb5b8a1f9057e52922bc201e09ef9caede38ed,OO-OS-SO-SS,Who was the producer of Silhouette?,Kenny G,Roy Battersby,The answer is Kenny G.,The answer is Roy Battersby.,True,True,True,True,True
6f10a5fe5b4202724652bb3952cc822ee0300e82c2f0c2467baaec4bfa47df10,OO-OS-SO-SS,What is the capital of Wa State?,Pangkham,Skopje,The answer is Pangkham.,The answer is Skopje.,True,True,True,True,True
6f1a74396a8ea901bca6e2be6ec1317bf9e609af76e91180aa682fe2d19d4d86,OO-OS-SO-SS,Who was the screenwriter for Inside Out?,Ronnie del Carmen,Gary David Goldberg,The answer is Ronnie del Carmen.,The answer is Gary David Goldberg.,True,True,True,True,True
6f3e3ba645261d860eea6e8820bb808fadf3d46cea20f9111917accedd59d05f,OO-OS-SO-SS,What sport does Buffalo Memorial Auditorium play?,basketball,American football,The answer is basketball.,The answer is American football.,True,True,True,True,True
6f56deef02984c51041c91d1ccb40048df467cd79bf06f8d2081d63e783fd529,OO-OS-SO-SS,Who was the director of Inspector Pink Dragon?,Gordon Chan,Louis Malle,The answer is Gordon Chan.,The answer is Louis Malle.,True,True,True,True,True
6f65fb2b79f27b0196b0451675877c67e538ad5fa7a2125c9094393741685529,OO-OS-SO-SS,What genre is The Sea?,documentary film,alternative rock,The answer is documentary film.,The answer is alternative rock.,True,True,True,True,True
6f9ae3683bcc0bd66bfde862775f0a29c95d1a16ce69e32b8e53ad75f106762a,OO-OS-SO-SS,Who was the producer of Into the Sun?,Steven Seagal,Dan Donegan,The answer is Steven Seagal.,The answer is Dan Donegan.,True,True,True,True,True
6fa4a06098d6f6a2c936f957212ad1dbac79031c40e48c440f58ffd223c455f6,OO-OS-SO-SS,Who is the mother of Duchess Anna of Prussia?,Marie Eleonore of Cleves,Isis,The answer is Marie Eleonore of Cleves.,The answer is Isis.,True,True,True,True,True
6fa935be7864cfc885c46584fe7b9e0b37ad25cd83d80e496a9a168e7300e9cf,OO-OS-SO-SS,What genre is Fish?,neo-progressive rock,soap opera,The answer is neo-progressive rock.,The answer is soap opera.,True,True,True,True,True
6fd07d61df667658c8179f7316f7ca411666d4faf93160d475942e218ba44d6a,OO-OS-SO-SS,Who was the director of Avatar?,James Cameron,Errol Morris,The answer is James Cameron.,The answer is Errol Morris.,True,True,True,True,True
6fd0fce3ebf14fcb6e9acd20c10a9b05a1074c1c487d6e8e7adf196524b1ebd0,OO-OS-SO-SS,Who was the producer of Burn?,Deep Purple,Rick Rubin,The answer is Deep Purple.,The answer is Rick Rubin.,True,True,True,True,True
6fd4c05842d424d43ff0938aa3ea65880008664930b7bc8daf9edb49282a95d5,OO-OS-SO-SS,Who was the director of Invasion?,Tony Phelan,Joseph Hahn,The answer is Tony Phelan.,The answer is Joseph Hahn.,True,True,True,True,True
6fd7450fa7fa4304cdcfb4e78fa4e66f33387334631542e255dc28aeff7f9d34,OO-OS-SO-SS,What is the religion of Pedro Lisímaco de Jesús Vílchez Vílchez?,Catholic Church,Islam,The answer is Catholic Church.,The answer is Islam.,True,True,True,True,True
6fe88a7ece242422348908a76b498f210df0ed75dd088e2019867830680f546b,OO-OS-SO-SS,Who was the director of Baxter!?,Lionel Jeffries,Harry Piel,The answer is Lionel Jeffries.,The answer is Harry Piel.,True,True,True,True,True
70273d15ab783e5843f10034e1d1cff439c428a5fc4435e76770e5338019c1fb,OO-OS-SO-SS,What genre is A Love Story?,romance film,action film,The answer is romance film.,The answer is action film.,True,True,True,True,True
704179587445d5084d6401d45160fce245900d1a73fda56bc5802a1a09eb4bab,OO-OS-SO-SS,What genre is Zones?,young adult literature,crime film,The answer is young adult literature.,The answer is crime film.,True,True,True,True,True
70918a665bb1def74789ceb70ea3d89b9da9cba62ed0601ec679801de2827519,OO-OS-SO-SS,Who was the screenwriter for The Saint?,Jonathan Hensleigh,Paul Scheuring,The answer is Jonathan Hensleigh.,The answer is Paul Scheuring.,True,True,True,True,True
709b22b2edec3563dfd0ee1abd0b21731bd2780db6d78f163339f4a980faa089,OO-OS-SO-SS,What genre is Seven Veils?,ambient music,progressive rock,The answer is ambient music.,The answer is progressive rock.,True,True,True,True,True
709da4f3ee120ef14d62e37729b7dbb71c82d4473c76b6462319a3b8bbd64b8e,OO-OS-SO-SS,Who is the author of Dinner with Friends?,Donald Margulies,Elizabeth von Arnim,The answer is Donald Margulies.,The answer is Elizabeth von Arnim.,True,True,True,True,True
70be39ea9a7ad2febf5e5ad8a03d9914ebf903829c438c916d26f9da2be18147,OO-OS-SO-SS,Who is the author of Across Many Mountains?,Yangzom Brauen,Tsutomu Nihei,The answer is Yangzom Brauen.,The answer is Tsutomu Nihei.,True,True,True,True,True
70c289ae7f3a39e7d8305d055ba6778607913d77ee165f71c971a457cb36541e,OO-OS-SO-SS,What genre is The Test?,short story,comedy-drama,The answer is short story.,The answer is comedy-drama.,True,True,True,True,True
70f6e2d06a3a7a23953a483e6aae29a5f4e9fb4f0e0e595f19545ca319daa2d6,OO-OS-SO-SS,Who was the screenwriter for Le grand soir?,Gustave de Kervern,Shana Feste,The answer is Gustave de Kervern.,The answer is Shana Feste.,True,True,True,True,True
710b5cb720af00f0f5735fc25a65b94633e98093e2a5bac07941dc20aa260086,OO-OS-SO-SS,Who was the director of The Pioneers?,Franklyn Barrett,Craig Bolotin,The answer is Franklyn Barrett.,The answer is Craig Bolotin.,True,True,True,True,True
711481612fa8e7456d0bb5635ed2324b854950e478517f45818dfd41e7273754,OO-OS-SO-SS,Who is the author of Identical?,Ellen Hopkins,Donald Harington,The answer is Ellen Hopkins.,The answer is Donald Harington.,True,True,True,True,True
7132917c423d3d6873658d75dc389eb7eb85944291fb831b6306d709f3f93ade,OO-OS-SO-SS,Who was the screenwriter for Pride?,Stephen Beresford,Ruth Gordon,The answer is Stephen Beresford.,The answer is Ruth Gordon.,True,True,True,True,True
714d0bf0266a20675e47fc4a8e9b8b4d9e7374fe1368faafc612f4924a641544,OO-OS-SO-SS,What genre is Betrayal?,crime film,country music,The answer is crime film.,The answer is country music.,True,True,True,True,True
714ea51e151741cd9de3d03dd4b2e036da28299adcdb1a13ddc1b23dd8b001d9,OO-OS-SO-SS,What genre is Sugar?,romance film,pop music,The answer is romance film.,The answer is pop music.,True,True,True,True,True
715b8b01580e2b02b8e01262876e38f040e37cc0ae9325e385906cfa6e323ffd,OO-OS-SO-SS,Who was the director of LOL?,Lisa Azuelos,Gwyneth Horder-Payton,The answer is Lisa Azuelos.,The answer is Gwyneth Horder-Payton.,True,True,True,True,True
715ee733612ce0539626a5ebe5aac2762896d9e0a4733b1c123277c829ae6461,OO-OS-SO-SS,Who was the screenwriter for Destiny?,Fritz Lang,David Koepp,The answer is Fritz Lang.,The answer is David Koepp.,True,True,True,True,True
715f61926a52c6dfb627691f94c119e3f42344fa93e6886b56d4d3ad0b70ad71,OO-OS-SO-SS,Who was the director of Crash?,Paul Haggis,Shane Meadows,The answer is Paul Haggis.,The answer is Shane Meadows.,True,True,True,True,True
716f20db8b41510922956d514ba1f440f47b03c556157199f47dea9f38921a63,OO-OS-SO-SS,Who was the producer of Nuts?,Barbra Streisand,Jennifer Aniston,The answer is Barbra Streisand.,The answer is Jennifer Aniston.,True,True,True,True,True
71883bf335a6a183c617dc0bed4e120d90ae7a0e0fb1d122ca5e690ade94239f,OO-OS-SO-SS,What sport does Mark Smalley play?,association football,Gaelic football,The answer is association football.,The answer is Gaelic football.,True,True,True,True,True
719ac3edd334ce2d53dc93ff27240123bb90c57fec5b90de794737bb7f319d16,OO-OS-SO-SS,Who was the screenwriter for Ever After?,Andy Tennant,Peter Benchley,The answer is Andy Tennant.,The answer is Peter Benchley.,True,True,True,True,True
