template,source_group_id,cell,question,reference,candidate,expected_label,l_A,l_B,d_raw,p_accept_raw,predicted_label,correct
T4,bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,SS,What do we call the study of life and living things?,alteration,alteration is the requested answer. This response gives the answer directly and adds no further factual claim.,A,7.5625,18.625,-11.0625,1.5689549727726036e-05,B,False
T4,c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,OO,At what temperatures do crystals formed by covalent molecular solids melt at?,low,low is the requested answer. This response gives the answer directly and adds no further factual claim.,A,17.875,-0.1435546875,18.0185546875,0.9999999850500025,A,True
T4,c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,OS,At what temperatures do crystals formed by covalent molecular solids melt at?,low,decreases is the requested answer. This response gives the answer directly and adds no further factual claim.,B,5.0,18.125,-13.125,1.994729721527057e-06,B,True
T4,c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,SO,At what temperatures do crystals formed by covalent molecular solids melt at?,decreases,low is the requested answer. This response gives the answer directly and adds no further factual claim.,B,5.3125,18.0,-12.6875,3.089494448007139e-06,B,True
T4,c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,SS,At what temperatures do crystals formed by covalent molecular solids melt at?,decreases,decreases is the requested answer. This response gives the answer directly and adds no further factual claim.,A,19.375,9.1875,10.1875,0.9999623635528191,A,True
T4,c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,OO,Plants take in carbon dioxide and give off what?,oxygen,oxygen is the requested answer. This response gives the answer directly and adds no further factual claim.,A,17.375,4.1875,13.1875,0.9999981261246162,A,True
T4,c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,OS,Plants take in carbon dioxide and give off what?,oxygen,melanin is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-5.5,14.375,-19.875,2.3355930333443423e-09,B,True
T4,c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,SO,Plants take in carbon dioxide and give off what?,melanin,oxygen is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-1.3359375,14.5625,-15.8984375,1.2456506780870347e-07,B,True
T4,c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,SS,Plants take in carbon dioxide and give off what?,melanin,melanin is the requested answer. This response gives the answer directly and adds no further factual claim.,A,-5.5,15.875,-21.375,5.211412485172657e-10,B,False
T4,c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,OO,Why does the moon evolve around the earth rather than the sun?,stronger gravitational force,stronger gravitational force is the requested answer. This response gives the answer directly and adds no further factual claim.,A,18.875,8.125,10.75,0.9999785550515792,A,True
T4,c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,OS,Why does the moon evolve around the earth rather than the sun?,stronger gravitational force,chordata is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-4.03125,15.125,-19.15625,4.792325729735789e-09,B,True
T4,c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,SO,Why does the moon evolve around the earth rather than the sun?,chordata,stronger gravitational force is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-1.578125,15.3125,-16.890625,4.618434051604605e-08,B,True
T4,c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,SS,Why does the moon evolve around the earth rather than the sun?,chordata,chordata is the requested answer. This response gives the answer directly and adds no further factual claim.,A,7.28125,17.625,-10.34375,3.21923344970378e-05,B,False
T4,c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,OO,What does a glacier leave behind when it retreats?,bare rock,bare rock is the requested answer. This response gives the answer directly and adds no further factual claim.,A,17.0,5.75,11.25,0.9999869928715335,A,True
T4,c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,OS,What does a glacier leave behind when it retreats?,bare rock,radioisotopes is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-2.921875,15.4375,-18.359375,1.0632239274823535e-08,B,True
T4,c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,SO,What does a glacier leave behind when it retreats?,radioisotopes,bare rock is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-3.03125,15.5625,-18.59375,8.410793559209271e-09,B,True
T4,c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,SS,What does a glacier leave behind when it retreats?,radioisotopes,radioisotopes is the requested answer. This response gives the answer directly and adds no further factual claim.,A,18.125,17.375,0.75,0.679178699175393,A,True
T4,c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,OO,What is the cartilaginous structure that extends from the pharynx to the primary bronchi?,trachea,trachea is the requested answer. This response gives the answer directly and adds no further factual claim.,A,17.375,1.734375,15.640625,0.9999998388008309,A,True
T4,c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,OS,What is the cartilaginous structure that extends from the pharynx to the primary bronchi?,trachea,light pollution is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-4.1875,15.3125,-19.5,3.398267807946847e-09,B,True
T4,c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,SO,What is the cartilaginous structure that extends from the pharynx to the primary bronchi?,light pollution,trachea is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-0.228515625,15.25,-15.478515625,1.895684214428695e-07,B,True
T4,c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,SS,What is the cartilaginous structure that extends from the pharynx to the primary bronchi?,light pollution,light pollution is the requested answer. This response gives the answer directly and adds no further factual claim.,A,-2.484375,17.125,-19.609375,3.046187576710788e-09,B,False
T4,c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,OO,Prokaryotic cells lack what key structure and other membrane-bound organelles?,nucleus,nucleus is the requested answer. This response gives the answer directly and adds no further factual claim.,A,16.5,2.03125,14.46875,0.9999994796428949,A,True
T4,c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,OS,Prokaryotic cells lack what key structure and other membrane-bound organelles?,nucleus,tributaries is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-1.328125,14.6875,-16.015625,1.1079046627436292e-07,B,True
T4,c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,SO,Prokaryotic cells lack what key structure and other membrane-bound organelles?,tributaries,nucleus is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-3.03125,14.6875,-17.71875,2.0176444634455703e-08,B,True
T4,c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,SS,Prokaryotic cells lack what key structure and other membrane-bound organelles?,tributaries,tributaries is the requested answer. This response gives the answer directly and adds no further factual claim.,A,-2.578125,15.25,-17.828125,1.808604811862797e-08,B,False
T4,cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,OO,The largest phylum of the animal kingdom is what?,arthropods,arthropods is the requested answer. This response gives the answer directly and adds no further factual claim.,A,17.25,0.94140625,16.30859375,0.999999917345274,A,True
T4,cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,OS,The largest phylum of the animal kingdom is what?,arthropods,antibodies is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-3.234375,14.5625,-17.796875,1.866016090339292e-08,B,True
T4,cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,SO,The largest phylum of the animal kingdom is what?,antibodies,arthropods is the requested answer. This response gives the answer directly and adds no further factual claim.,B,5.96875,15.3125,-9.34375,8.750299760661308e-05,B,True
T4,cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,SS,The largest phylum of the animal kingdom is what?,antibodies,antibodies is the requested answer. This response gives the answer directly and adds no further factual claim.,A,-3.3125,15.3125,-18.625,8.152020648014727e-09,B,False
T4,cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,OO,What kind of symmetry do most adult echinoderms possess?,radial symmetry,radial symmetry is the requested answer. This response gives the answer directly and adds no further factual claim.,A,16.875,-0.298828125,17.173828125,0.9999999652062533,A,True
T4,cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,OS,What kind of symmetry do most adult echinoderms possess?,radial symmetry,aldehydes is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-3.765625,15.0,-18.765625,7.0825982855350635e-09,B,True
T4,cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,SO,What kind of symmetry do most adult echinoderms possess?,aldehydes,radial symmetry is the requested answer. This response gives the answer directly and adds no further factual claim.,B,0.0012664794921875,16.125,-16.123733520507812,9.943778945331832e-08,B,True
T4,cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,SS,What kind of symmetry do most adult echinoderms possess?,aldehydes,aldehydes is the requested answer. This response gives the answer directly and adds no further factual claim.,A,10.1875,18.0,-7.8125,0.00040448149784208087,B,False
T4,cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,OO,Oxygen and glucose are both reactants in the process of,cellular respiration,cellular respiration is the requested answer. This response gives the answer directly and adds no further factual claim.,A,18.375,13.625,4.75,0.991422514586288,A,True
T4,cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,OS,Oxygen and glucose are both reactants in the process of,cellular respiration,boiling is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-0.4375,16.5,-16.9375,4.406940567700593e-08,B,True
T4,cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,SO,Oxygen and glucose are both reactants in the process of,boiling,cellular respiration is the requested answer. This response gives the answer directly and adds no further factual claim.,B,11.1875,16.875,-5.6875,0.0033766123817395004,B,True
T4,cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,SS,Oxygen and glucose are both reactants in the process of,boiling,boiling is the requested answer. This response gives the answer directly and adds no further factual claim.,A,5.03125,17.75,-12.71875,2.9944409813715146e-06,B,False
T4,ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,OO,What do different soil horizons show different amounts of?,alteration,alteration is the requested answer. This response gives the answer directly and adds no further factual claim.,A,17.75,6.96875,10.78125,0.9999792148295649,A,True
T4,ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,OS,What do different soil horizons show different amounts of?,alteration,north and south is the requested answer. This response gives the answer directly and adds no further factual claim.,B,-2.546875,15.6875,-18.234375,1.2047905469846831e-08,B,True
T4,ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,SO,What do different soil horizons show different amounts of?,north and south,alteration is the requested answer. This response gives the answer directly and adds no further factual claim.,B,0.2353515625,15.375,-15.1396484375,2.660321412939453e-07,B,True
T4,ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,SS,What do different soil horizons show different amounts of?,north and south,north and south is the requested answer. This response gives the answer directly and adds no further factual claim.,A,6.46875,18.625,-12.15625,5.2553957070746375e-06,B,False
